chembl_id,IC50_nM_geomean,n_replicates,smiles
CHEMBL5172659,53.00000000000001,1,COc1ccc2c(c1)/C(=N/NC(=O)c1cc3cc(Br)ccc3o1)C(=O)N2
CHEMBL5172816,21.0,1,NCCCNCCCCNc1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1
CHEMBL5173041,3099.9999999999986,1,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc12
CHEMBL5173190,100.00000000000004,1,COc1cc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)ccn1
CHEMBL5175160,230.00000000000006,1,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@H]2CCC[C@@H]2C)C(=O)C32CC2)cc1
CHEMBL5176691,19.999999999999996,1,NCCCCNC(=O)c1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1
CHEMBL5177698,780.0000000000001,1,CNc1nc(C(=O)/C=C/c2ccc(OC)cc2)c(C)s1
CHEMBL5177986,316.00000000000006,1,Cn1cc(S(=O)(=O)N2CCC(Nc3ncc4c(n3)N([C@@H]3CCC[C@@H](O)C3)C(=O)C43CC3)CC2)cn1
CHEMBL5178263,31.0,1,NCCCNCCCCNCCCNc1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1
CHEMBL5179057,100.00000000000004,1,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccnn3C)n[nH]2)C1
CHEMBL5179286,100.00000000000004,1,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccccc3S(C)(=O)=O)n[nH]2)C1
CHEMBL5179962,669.9999999999999,1,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1
CHEMBL5181709,83.99999999999999,1,Cc1nc2ccc(-c3ccnc4[nH]c(C5CCN(CC(=O)N(C)C)CC5)cc34)cc2n1C(C)C
CHEMBL518383,3.0000000000000004,1,O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC(=O)c1c(F)cccc1F
CHEMBL5184492,3399.999999999999,1,C[C@H]1C[C@@H]2CN1CCn1[nH]c3c(cccc3c1=O)-c1nc3c(cccc3[nH]c1=O)O2
CHEMBL5186025,37.99999999999999,1,O=C1Nc2ccc(Br)cc2/C1=N/NC(=O)c1cc2cc(Br)ccc2o1
CHEMBL5186159,192.97668252926306,2,NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N(C2CCCC2)C(=O)C32CC2)cc1
CHEMBL5187579,100.00000000000004,1,Cc1cc(CC(=O)Nc2cc([C@H]3CCC[C@@H](OC(=O)NC4(C)CC4)CC3)[nH]n2)on1
CHEMBL518826,4.0,1,CCCN(C)[C@H]1CCN(C(=O)c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)C1
CHEMBL5188322,4.0,1,NC(=O)c1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1
CHEMBL5188442,1099.9999999999995,1,COc1cc(F)ccc1-c1ccnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc12
CHEMBL5188909,2680.0,1,CC(C)n1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@H]3CCO)nc21
CHEMBL5189978,18.999999999999996,1,NCCCNCCCCNC(=O)c1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1
CHEMBL5190046,349.9999999999999,1,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@]2(C)O)C(=O)C32CC2)cc1
CHEMBL5190067,745.9999999999997,1,[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@]2(C)O)C(=O)C32CC2)cc1
CHEMBL5190590,460.0000000000001,1,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N(c2cc(F)ccc2Cl)C(=O)C32CC2)cc1
CHEMBL5191333,8099.999999999999,1,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCC(NC(C)=O)C3)nc12
CHEMBL5192247,100.00000000000004,1,COCc1cc(C(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N(C)C(C)C)C3)[nH]n2)n(C)n1
CHEMBL519422,56.00000000000002,1,CCn1c(-c2ccnc(Nc3ccc(C(=O)NC)cc3)n2)cnc1C
CHEMBL5194832,43.99999999999999,1,C[C@@H]1CCC[C@H]1N1C(=O)C2(CC2)c2cnc(Nc3ccc(S(=O)(=O)N[C@@H]4CCCN(C)C4)cc3)nc21
CHEMBL5195030,4.999999999999999,1,CC[C@@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@H](C)O
CHEMBL5195597,101.99999999999996,1,CS(=O)(=O)N1CCC(Nc2ncc3c(n2)N(C2CCCC2)C(=O)C32CC2)CC1
CHEMBL5196783,850.0000000000003,1,CCCn1cc(/C=N/N=C2\C(=O)Nc3ccc(C)cc32)c2ccccc21
CHEMBL519715,230.00000000000006,1,COc1cc(Nc2ncc3c(C)nc(-c4ccccc4)n3n2)cc(OC)c1OC
CHEMBL5197170,2939.387691339813,2,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O
CHEMBL519795,1729.9999999999995,1,CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(N)c(F)c6)ccc45)nc23)CC1
CHEMBL5198038,349.9999999999999,1,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O
CHEMBL5198461,17.0,1,NCCCCNc1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1
CHEMBL5199065,396.0,1,CCC(CC)c1cc(N[C@H]2CC[C@H](N)C2)n2nccc2n1
CHEMBL5199259,642.0,1,[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1
CHEMBL5200108,87.0,1,O=C(Cc1ccc(B2C=CC=CN2)cc1)Nc1cc(C2CC2)[nH]n1
CHEMBL5201044,4600.000000000003,1,O=C(c1ccc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)nc23)cc1)N1CCCC1
CHEMBL520187,7.999999999999998,1,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C)n2)cc1
CHEMBL5201870,1.1,1,COCc1cc(C(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)n(C)n1
CHEMBL5201965,24.999999999999996,1,NCCCNCCCCNC(=O)c1ccc(CNc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1
CHEMBL5202522,232.99999999999991,1,Nc1nc(N[C@H]2CC3CCC2C3)sc1C(=O)c1ccccc1[N+](=O)[O-]
CHEMBL5202653,470.00000000000006,1,CC(=O)N(c1ccc(-c2cnn(C)c2)cc1)C1CCC(Nc2ccc(C#N)cn2)CC1
CHEMBL520353,6.0,1,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)NCCCOC(C)C)cc3)n2)n1C
CHEMBL5203908,460.0000000000001,1,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H](C)C2CC2)C(=O)C32CC2)cc1
CHEMBL5205172,27.0,1,NCCCCNC(=O)c1ccc(CNc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1
CHEMBL5207533,374.99999999999994,1,C[C@H]1CC[C@@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1
CHEMBL5207871,3019.9337741083004,2,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCC5)CC4)cc23)ccc1=O
CHEMBL520911,10000.00000000001,1,CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc7[nH]ccc7c6)ccc45)nc23)CC1
CHEMBL5209174,100.00000000000004,1,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccccc3)n[nH]2)C1
CHEMBL5209307,31.0,1,CCCc1cnc(NC(=O)[C@@H](C)c2ccc(NC(C)=O)cc2)s1
CHEMBL521871,450.00000000000006,1,CN(C)CC(O)COc1ccc(Nc2nccc(-c3cnn4nc(N5CCOCC5)ccc34)n2)cc1
CHEMBL521922,2300.000000000001,1,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1cc(O)c(-c2ccoc2)cn1
CHEMBL521949,3200.0000000000027,1,O=C(Nc1ccccc1Cl)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1
CHEMBL522011,22999.999999999993,1,CNc1nc2c(nc(-c3ccccc3)n2C)c2c1ncn2C
CHEMBL522464,149.0,1,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccc(CO)c21
CHEMBL522563,530.0,1,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)c1ccc(F)cc1
CHEMBL522590,11136.42671596235,2,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21
CHEMBL522751,1069.9999999999998,1,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(I)ccc21
CHEMBL522760,51892.195945055224,2,COc1cccc2c(C3=C(c4cn(C)c5cc(Cl)c(F)cc45)C(=O)NC3=O)coc12
CHEMBL522891,52.00000000000001,1,O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1
CHEMBL523113,1839.9999999999993,1,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc(Cl)ccc21
CHEMBL523735,15.999999999999998,1,NC(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CHEMBL523923,159.99999999999994,1,O=C(Nc1cccnc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1
CHEMBL524059,40.0,1,O=C(O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CHEMBL524266,138.00000000000006,1,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1
CHEMBL524629,229.00000000000006,1,CC(C)(C)c1cnc(CSc2cnc(NCC3CCNCC3)s2)o1
CHEMBL525194,119.99999999999997,1,c1cnn2ncc(-c3ccnc(NC4CC4)n3)c2c1
CHEMBL525921,69999.99999999994,1,Cc1ccc(-c2ccc(C(=O)N(C)CCc3c[nH]c4ccccc34)cc2)cc1
CHEMBL526110,0.3,1,O=[N+]([O-])c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1
CHEMBL5266005,1.0,1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@@H]3CCO)nc12
CHEMBL5267773,13.0,1,Cc1c(C(=O)NCCc2ccc(N3CCCC3C)cc2)[nH]c2ccc(Cl)cc12
CHEMBL5268968,812.9999999999997,1,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](CO)c4ccccc4)c3)cc12)c1ccccc1
CHEMBL5269468,299.99999999999994,1,C[C@@H](CO)Nc1nc(N)c(/[N+]([O-])=N/C#N)c(OCC2CCCCC2)n1
CHEMBL5269885,595.0000000000002,1,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(N[C@H](CO)Cc5ccccc5)c4)cc23)cc1
CHEMBL5270227,549.9999999999998,1,N[C@H](Cc1ccccc1)C(=O)Nc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1
CHEMBL5270694,2920.0000000000005,1,COc1ccccc1/C=C/C(=C(C#N)C#N)c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1
CHEMBL5270781,1399.9999999999998,1,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1
CHEMBL5273413,756.0000000000002,1,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(N[C@H](CO)c5ccccc5)c4)cc23)cc1
CHEMBL5273636,1849.9999999999995,1,CCOC(=O)c1cnn2c(-c3ccc(Cl)cc3)nc(NCc3ccccc3)nc12
CHEMBL5273925,48.00000000000001,1,CC(C)(C)c1coc(CSc2cnc(NC(=O)C3CCNCC3)s2)n1
CHEMBL5274920,477.00000000000017,1,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC(=O)[C@@H](N)Cc5ccccc5)c4)cc23)cc1
CHEMBL5275225,4500.000000000001,1,O=C1CC(=O)N(c2ccc(F)cc2)C(=S)N1C(=O)c1ccccc1
CHEMBL5275667,2090.0000000000005,1,O=C(NCCc1ccccc1)c1cnn2c(-c3ccc(Cl)cc3)nc(NCCc3ccccc3)nc12
CHEMBL5276424,802.0000000000002,1,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](O)c4ccccc4)c3)cc12)c1ccccc1
CHEMBL5277013,1049.0,1,N[C@@H](Cc1ccccc1)C(=O)Nc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1
CHEMBL5278835,95999.99999999997,1,Nc1nonc1-n1nnc(C(=O)/N=N/Cc2ccncc2)c1CN1CCCCC1
CHEMBL5279564,83.00000000000003,1,CN(C)CC(=O)Nc1cc(Nc2ncc(F)c(Nc3c(F)cccc3F)n2)ccc1F
CHEMBL5279871,1800.0000000000005,1,Nc1c([N+](=O)[O-])cnc(NC2CCCCC2)c1[N+](=O)[O-]
CHEMBL5280144,34.00000000000001,1,Cc1c(C(=O)NCCc2ccc(F)cc2)[nH]c2cc(F)ccc12
CHEMBL5280467,577.0000000000001,1,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@H](CO)c4ccccc4)c3)cc12)c1ccccc1
CHEMBL5280632,3699.9999999999995,1,O=C(CCCn1cc(CNC2CC2)c(-c2ccccc2)n1)NO
CHEMBL5280635,15.999999999999998,1,CCc1c(C(=O)NCCc2ccc(N3CCOCC3)cc2)[nH]c2ccc(C)cc12
CHEMBL5280858,4629.999999999997,1,O=C(CCCn1cc(CNC2CCCCC2)c(-c2ccccc2)n1)NO
CHEMBL5281464,23.0,1,Cc1c(C(=O)NCCc2ccc(N3CCOCC3)cc2)[nH]c2ccc(Cl)cc12
CHEMBL5281785,269.0,1,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@H](O)c4ccccc4)c3)cc12)c1ccccc1
CHEMBL5281901,5200.000000000001,1,O=C(c1ccccc1)N1C(=O)C(C2C(=O)N(C(=O)c3ccccc3)C(=S)N(c3ccc(F)cc3)C2=O)C(=O)N(c2ccc(F)cc2)C1=S
CHEMBL5283085,2396.0,1,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@H](CO)Cc4ccccc4)c3)cc12)c1ccccc1
CHEMBL5283398,999.9999999999998,1,CN(C)CCCNC(=O)Cc1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1
CHEMBL5283549,609.0000000000001,1,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](CO)Cc4ccccc4)c3)cc12)c1ccccc1
CHEMBL5284490,1790.0000000000002,1,Cc1ccc(S(=O)(=O)Nc2ccc(-c3ccnc(Nc4ccc(S(=O)(=O)Nc5nccc(C)n5)cc4)c3C#N)cc2)cc1
CHEMBL5284748,190.0,1,NC[C@@H](CNc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1)c1ccccc1
CHEMBL5285145,499.00000000000006,1,N[C@@H](COc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1)Cc1ccccc1
CHEMBL5285495,159.99999999999994,1,C[C@@H](CO)Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1
CHEMBL5285499,18200.000000000004,1,CCCc1cc(N[C@@H]2CC[C@@H](N)C2)n2nccc2n1
CHEMBL5286683,918.0000000000002,1,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@H](O)c5ccccc5)c4)cc23)cc1
CHEMBL5287016,33.0,1,CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(C)cc12
CHEMBL5287042,46.0,1,CCc1c(C(=O)NCCc2ccccc2)[nH]c2ccc(C)cc12
CHEMBL5287079,119.99999999999997,1,N[C@H](COc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1)c1ccccc1
CHEMBL5287128,9.000000000000002,1,C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F
CHEMBL5287479,2530.000000000001,1,Cc1ccc(S(=O)(=O)Nc2ccc(-c3ccnc(Nc4ccc(S(=O)(=O)Nc5cc(C)no5)cc4)c3C#N)cc2)cc1
CHEMBL5287796,1179.9999999999995,1,COc1cc(O)c2c(=O)cc(-c3ccc(N4CCN(C)CC4)cc3)oc2c1N1CCNCC1
CHEMBL5288241,823.0,1,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@@H](O)c5ccccc5)c4)cc23)cc1
CHEMBL5289560,24.000000000000004,1,CCc1c(C(=O)NCCc2ccc(N3CCOCC3)cc2)[nH]c2ccc(C(F)(F)F)cc12
CHEMBL5290362,97.0,1,N[C@H](COc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1)Cc1ccccc1
CHEMBL538195,74.00000000000003,1,Cn1nc(C(=O)NCCO)c2c1-c1nc(Nc3ccccc3)ncc1CC2
CHEMBL5394312,20999.999999999985,1,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2ccccc21
CHEMBL5394608,15000.000000000004,1,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2cccc(Cl)c21
CHEMBL5396190,523.59,1,COc1ccc(Cc2nnc(N3CCN(C(=S)Nc4ccccc4)CC3)c3ccccc23)cc1
CHEMBL5397283,87.0,1,N#Cc1ccc2c(CCNc3ccc(S(F)(F)(F)(F)F)cc3C(=O)O)c[nH]c2c1
CHEMBL5398705,285.50000000000006,1,O=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CHEMBL5399420,23.030000000000005,1,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ccncn3)cc2)CC1
CHEMBL5400738,8000.0,1,O=C(O)c1cc(Cl)ccc1NCCc1c[nH]c2ccccc12
CHEMBL5401158,98.30999999999997,1,O=C(Nc1ccc(N2CCNCC2)cc1)c1n[nH]cc1Nc1cc(Oc2ccccc2)ncn1
CHEMBL5401267,833.5000000000001,1,CS(=O)(=O)N1CCc2cc(Nc3ncc(C(F)(F)F)c(NCCCN)n3)ccc2C1
CHEMBL5401470,12573.782247199935,2,O=C(O)c1ccc([N+](=O)[O-])c2c1NC(c1ccc(Cl)cc1)C1CC=CC21
CHEMBL5401897,6099.999999999998,1,O=C(O)c1ccc([N+](=O)[O-])cc1NCCc1c[nH]c2ccccc12
CHEMBL5402829,470.00000000000006,1,O=C(Nc1cnccc1-c1ccc(F)cc1)c1ccnc(Nc2ccc(F)cc2)n1
CHEMBL5404411,455.48,1,COc1ccc(Cc2nnc(N3CCN(C(=O)c4ccccc4)CC3)c3ccccc23)cc1
CHEMBL5404588,2607.2974513852478,2,Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)cc1.[Na+]
CHEMBL5404611,12999.99999999999,1,O=C(O)c1ccc(Br)cc1NCCc1c[nH]c2ccccc12
CHEMBL5406341,249.9999999999999,1,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2ccc(Br)cc21
CHEMBL5407116,239.70000000000002,1,S=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CHEMBL540752,6799.999999999999,1,Cc1nnc2sc(S)nn12
CHEMBL5407688,37999.999999999985,1,Cc1cc([N+](=O)[O-])cc(C(=O)O)c1NCCc1c[nH]c2ccccc12
CHEMBL5407777,41999.99999999998,1,Nc1cc(NCCc2c[nH]c3ccccc23)c(C(=O)O)cc1[N+](=O)[O-]
CHEMBL5409788,305.16999999999996,1,COc1ccc(Cc2nnc(N3CCN(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)CC3)c3ccccc23)cc1
CHEMBL5410597,5000.000000000004,1,Cc1cccc2c1c(CCNc1ccc([N+](=O)[O-])cc1C(=O)O)cn2C
CHEMBL5411187,188.71000000000004,1,COc1ccc(Cc2nnc(N3CCN(C(=S)Nc4cccc(Cl)c4)CC3)c3ccccc23)cc1
CHEMBL5412113,32000.000000000007,1,O=C(O)c1cc([N+](=O)[O-])ccc1NCCc1coc2ccccc12
CHEMBL5412165,15000.000000000004,1,N#Cc1ccc(NCCc2c[nH]c3ccccc23)c(C(=O)O)c1
CHEMBL5413135,6125.3571324454215,2,Cc1nc(/N=N/c2cc(S(=O)(=O)[O-])c3cc([N+](=O)[O-])cc(S(=O)(=O)[O-])c3c2)c(COP(=O)([O-])O)c(C=O)c1O.[Na+].[Na+].[Na+].[Na+]
CHEMBL5413620,16000.000000000002,1,Cc1[nH]c2ccccc2c1CCNc1ccc([N+](=O)[O-])cc1C(=O)O
CHEMBL5413829,940.0000000000001,1,O=C(O)c1cc(OC(F)(F)F)ccc1NCCc1c[nH]c2ccccc12
CHEMBL5414410,722.2700000000003,1,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CHEMBL5414905,40.0,1,CCc1cnn2c(NCc3nc4ccc(F)c(F)c4[nH]3)cc(N3CCCC[C@H]3CCO)nc12
CHEMBL5415967,193.20999999999998,1,O=C(Nc1ccc(N2CCNCC2)cc1)c1n[nH]cc1Nc1cc(C2CC2)ncn1
CHEMBL5416114,11.58,1,Cl.N[C@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CC6)n5)cc24)CCCCC3)C1
CHEMBL5416233,47000.00000000002,1,CC(=O)c1ccc(NCCc2c[nH]c3ccccc23)c(C(=O)O)c1
CHEMBL5416999,859.9999999999999,1,COc1ccc2cc1COC/C=C/COCc1cccc(c1)-c1ccnc(n1)N2
CHEMBL5417190,515.1699999999998,1,COc1ccc(Cc2nnc(N3CCN(C(=O)Nc4ccccc4)CC3)c3ccccc23)cc1
CHEMBL5417371,300.9999999999999,1,COc1ccc(C(=O)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1
CHEMBL5418073,340.86999999999995,1,S=C(Nc1ccc(Cl)cc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CHEMBL5419439,88.00000000000003,1,CN(C)CCN(C)c1ccc2cc1COC/C=C/COCc1cccc(c1)-c1ccnc(n1)N2
CHEMBL5419652,220.00000000000009,1,N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccc(F)cc3)n2)cc1
CHEMBL5419968,10000.00000000001,1,COC(=O)c1ccc(NCCc2c[nH]c3ccccc23)c(C(=O)O)c1
CHEMBL542013,10999.999999999998,1,CCSc1nn2c(C)nnc2s1
CHEMBL5421048,369.9999999999999,1,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2ccc(F)cc21
CHEMBL5421310,5799.999999999996,1,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2cc(Cl)ccc21
CHEMBL5423185,299.99999999999994,1,O=C(O)c1cc(S(F)(F)(F)(F)F)ccc1NCCc1c[nH]c2ccccc12
CHEMBL5423237,137.54000000000002,1,O=C(c1ccc(Cl)cc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CHEMBL5423683,2799.9999999999995,1,O=C(O)c1cc([N+](=O)[O-])c(Br)cc1NCCc1c[nH]c2ccccc12
CHEMBL5424372,307.77,1,COc1ccc(NC(=S)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1
CHEMBL5424761,114.61999999999998,1,O=C(c1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CHEMBL5426122,621.9299999999997,1,S=C(Nc1cccc(Cl)c1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CHEMBL5427047,44999.999999999985,1,COc1ccc(NCCc2c[nH]c3ccccc23)c(C(=O)O)c1
CHEMBL5427167,34481.879299133354,2,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21
CHEMBL5427192,8900.000000000002,1,O=C(O)c1cc(OC(F)F)ccc1NCCc1c[nH]c2ccccc12
CHEMBL5427324,3899.9999999999977,1,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2c(Cl)cccc21
CHEMBL5428330,4600.000000000003,1,COc1cc(NCCc2c[nH]c3ccccc23)c(C(=O)O)cc1[N+](=O)[O-]
CHEMBL5428382,23999.999999999985,1,Cc1cccc2c(CCNc3ccc([N+](=O)[O-])cc3C(=O)O)cn(C)c12
CHEMBL5430461,5120.546845796839,2,O=C(O)c1cc([N+](=O)[O-])ccc1NCCc1c[nH]c2ccccc12
CHEMBL5431456,396.35,1,COc1ccc(Cc2nnc(N3CCN(C(=S)Nc4ccc(OC)cc4)CC3)c3ccccc23)cc1
CHEMBL5431565,102.59999999999997,1,O=C(Nc1ccc(Cl)cc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CHEMBL5432063,37999.999999999985,1,O=C(O)c1cccc([N+](=O)[O-])c1NCCc1c[nH]c2ccccc12
CHEMBL5432928,159.99999999999994,1,O=C(O)c1cc(C(F)(F)F)ccc1NCCc1c[nH]c2cc(Br)ccc12
CHEMBL5434272,3699.9999999999995,1,OCCN1CCN(c2ccc3cc2COC/C=C/COCc2cccc(c2)-c2ccnc(n2)N3)CC1
CHEMBL5434594,920.0000000000003,1,Cc1ccc2c(CCNc3ccc([N+](=O)[O-])cc3C(=O)O)cn(C)c2c1
CHEMBL5435410,3999.9999999999995,1,O=C(O)c1cc(Br)ccc1NCCc1c[nH]c2ccccc12
CHEMBL5435746,135.01,1,O=C(Nc1ccc(N2CCNCC2)cc1)c1n[nH]cc1Nc1cc(OC2CCCC2)ncn1
CHEMBL5436482,425.82999999999987,1,COc1cccc(NC(=S)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)c1
CHEMBL5436647,533.56,1,COc1ccc(Cc2nnc(N3CCN(C(=S)Nc4ccc(Cl)cc4)CC3)c3ccccc23)cc1
CHEMBL5436881,1099.9999999999995,1,O=C(O)c1cc(C(F)(F)F)ccc1NCCc1c[nH]c2ccccc12
CHEMBL5438882,108.4,1,COc1ccc(NC(=O)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1
CHEMBL5439075,10000.00000000001,1,Cc1cnc2nc1-c1cccc(c1)COC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2
CHEMBL5439308,100.00000000000004,1,N#Cc1ccc2c(CCNc3ccc(C(F)(F)F)cc3C(=O)O)c[nH]c2c1
CHEMBL5439522,439.99999999999983,1,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2ccc(Cl)cc21
